1	70
1	82
1	138
1	219
1	305
1	344
1	362
1	377
1	389
1	402
1	437
1	449
1	506
1	529
1	631
1	665
1	751
1	895
1	922
1	945
2	50
2	90
2	274
2	331
2	370
2	387
2	396
2	426
2	506
2	542
2	550
2	645
2	655
2	715
2	818
2	832
2	875
2	893
2	938
2	955
3	46
3	51
3	83
3	111
3	225
3	245
3	283
3	307
3	310
3	319
3	321
3	454
3	606
3	612
3	684
3	704
3	706
3	767
3	794
3	965
4	149
4	188
4	215
4	216
4	275
4	280
4	301
4	323
4	388
4	412
4	524
4	556
4	668
4	772
4	801
4	813
4	819
4	837
4	844
4	861
5	100
5	160
5	173
5	192
5	295
5	306
5	378
5	401
5	576
5	643
5	664
5	676
5	710
5	717
5	798
5	857
5	894
5	904
5	947
5	975
6	16
6	37
6	92
6	114
6	123
6	254
6	273
6	298
6	378
6	467
6	491
6	500
6	513
6	516
6	571
6	807
6	890
6	920
6	950
6	989
7	10
7	22
7	25
7	60
7	136
7	162
7	180
7	203
7	438
7	523
7	545
7	605
7	608
7	630
7	739
7	755
7	756
7	790
7	952
7	967
8	16
8	20
8	37
8	92
8	99
8	154
8	174
8	232
8	254
8	298
8	378
8	770
8	793
8	865
8	890
8	900
8	901
8	948
8	950
8	989
9	119
9	134
9	151
9	190
9	271
9	326
9	492
9	509
9	519
9	607
9	669
9	673
9	753
9	771
9	837
9	841
9	861
9	878
9	966
9	982
10	25
10	60
10	172
10	242
10	405
10	478
10	488
10	539
10	545
10	561
10	608
10	613
10	652
10	739
10	753
10	755
10	766
10	821
10	952
10	967
11	12
11	62
11	79
11	102
11	181
11	205
11	209
11	288
11	289
11	511
11	602
11	671
11	716
11	720
11	727
11	816
11	819
11	826
11	838
11	923
12	10
12	11
12	40
12	62
12	102
12	131
12	132
12	181
12	205
12	288
12	511
12	575
12	602
12	716
12	720
12	816
12	826
12	915
12	946
12	958
13	150
13	155
13	209
13	212
13	272
13	350
13	351
13	385
13	459
13	493
13	543
13	562
13	647
13	724
13	741
13	745
13	773
13	782
13	847
13	995
14	36
14	113
14	201
14	228
14	246
14	261
14	369
14	456
14	472
14	585
14	590
14	623
14	653
14	664
14	670
14	808
14	919
14	935
14	951
14	980
15	124
15	144
15	195
15	202
15	221
15	233
15	235
15	445
15	484
15	504
15	527
15	565
15	625
15	755
15	810
15	820
15	821
15	840
15	891
15	932
16	6
16	8
16	66
16	92
16	123
16	174
16	273
16	298
16	378
16	467
16	491
16	571
16	618
16	752
16	770
16	793
16	835
16	900
16	948
16	989
17	33
17	210
17	218
17	252
17	263
17	291
17	409
17	416
17	444
17	494
17	508
17	558
17	597
17	615
17	743
17	783
17	798
17	802
17	805
17	992
18	39
18	97
18	141
18	169
18	208
18	234
18	243
18	318
18	324
18	363
18	438
18	457
18	495
18	648
18	665
18	690
18	815
18	828
18	829
18	883
19	149
19	216
19	234
19	259
19	266
19	280
19	301
19	323
19	324
19	336
19	380
19	480
19	719
19	769
19	776
19	797
19	826
19	844
19	850
19	990
20	68
20	158
20	229
20	264
20	277
20	299
20	302
20	343
20	476
20	500
20	536
20	567
20	580
20	604
20	688
20	834
20	936
20	943
20	944
20	946
21	67
21	222
21	309
21	320
21	329
21	330
21	345
21	348
21	366
21	390
21	490
21	560
21	662
21	702
21	731
21	824
21	874
21	880
21	892
21	976
22	38
22	60
22	101
22	136
22	162
22	172
22	203
22	236
22	242
22	312
22	523
22	561
22	602
22	630
22	695
22	753
22	755
22	812
22	967
22	974
23	42
23	61
23	65
23	108
23	132
23	137
23	153
23	165
23	248
23	270
23	278
23	322
23	406
23	453
23	526
23	678
23	714
23	778
23	809
23	984
24	122
24	164
24	238
24	296
24	352
24	376
24	489
24	612
24	649
24	658
24	758
24	768
24	775
24	780
24	788
24	888
24	908
24	930
24	957
24	988
25	7
25	10
25	22
25	38
25	101
25	172
25	180
25	185
25	242
25	287
25	312
25	438
25	545
25	608
25	695
25	753
25	766
25	792
25	952
25	974
26	31
26	106
26	107
26	143
26	203
26	240
26	341
26	436
26	487
26	547
26	568
26	617
26	637
26	670
26	765
26	833
26	916
26	927
26	929
26	997
27	76
27	85
27	126
27	223
27	256
27	258
27	269
27	282
27	311
27	464
27	507
27	601
27	687
27	712
27	830
27	836
27	884
27	907
27	961
27	969
28	51
28	83
28	109
28	111
28	118
28	283
28	310
28	319
28	454
28	458
28	603
28	606
28	684
28	704
28	726
28	828
28	873
28	963
28	964
28	965
29	11
29	12
29	72
29	131
29	132
29	181
29	205
29	257
29	289
29	511
29	575
29	602
29	671
29	720
29	727
29	816
29	826
29	923
29	946
29	958
30	137
30	207
30	253
30	304
30	420
30	430
30	466
30	483
30	528
30	548
30	591
30	627
30	632
30	672
30	685
30	725
30	757
30	787
30	790
30	956
31	26
31	57
31	107
31	143
31	236
31	341
31	436
31	487
31	511
31	547
31	568
31	617
31	637
31	765
31	833
31	897
31	916
31	927
31	929
31	997
32	133
32	135
32	303
32	347
32	359
32	365
32	402
32	409
32	415
32	434
32	497
32	605
32	661
32	703
32	713
32	737
32	739
32	799
32	885
32	998
33	17
33	74
33	210
33	218
33	252
33	297
33	342
33	444
33	455
33	494
33	508
33	597
33	615
33	629
33	641
33	687
33	707
33	743
33	783
33	798
34	84
34	237
34	307
34	361
34	404
34	430
34	522
34	525
34	552
34	564
34	592
34	618
34	747
34	803
34	855
34	911
34	918
34	931
34	970
34	978
35	73
35	168
35	230
35	231
35	303
35	372
35	423
35	442
35	503
35	541
35	583
35	657
35	660
35	697
35	699
35	764
35	779
35	845
35	949
35	973
36	148
36	159
36	168
36	170
36	193
36	228
36	249
36	261
36	369
36	456
36	498
36	537
36	598
36	623
36	636
36	737
36	808
36	889
36	919
36	980
37	99
37	154
37	174
37	273
37	298
37	316
37	467
37	491
37	513
37	516
37	533
37	571
37	752
37	770
37	807
37	835
37	865
37	920
37	950
37	989
38	7
38	10
38	60
38	101
38	162
38	203
38	312
38	438
38	523
38	539
38	545
38	574
38	608
38	695
38	755
38	766
38	910
38	952
38	967
38	974
39	18
39	104
39	140
39	169
39	175
39	227
39	316
39	318
39	324
39	325
39	410
39	425
39	454
39	481
39	624
39	734
39	828
39	829
39	883
39	994
40	12
40	62
40	102
40	132
40	205
40	288
40	289
40	511
40	575
40	594
40	602
40	607
40	671
40	716
40	727
40	816
40	826
40	838
40	946
40	958
41	88
41	94
41	226
41	256
41	257
41	288
41	496
41	532
41	559
41	581
41	582
41	616
41	619
41	666
41	667
41	692
41	796
41	822
41	902
41	924
42	65
42	108
42	153
42	165
42	248
42	270
42	322
42	406
42	448
42	453
42	465
42	512
42	526
42	557
42	590
42	678
42	714
42	778
42	809
42	984
43	2
43	90
43	97
43	274
43	331
43	368
43	387
43	392
43	396
43	427
43	531
43	550
43	610
43	691
43	715
43	756
43	818
43	832
43	875
43	893
44	5
44	160
44	173
44	224
44	306
44	329
44	349
44	372
44	401
44	431
44	546
44	643
44	676
44	717
44	786
44	857
44	885
44	904
44	937
44	947
45	5
45	44
45	173
45	211
45	224
45	261
45	286
45	340
45	387
45	546
45	549
45	664
45	674
45	710
45	717
45	792
45	857
45	904
45	947
45	975
46	3
46	28
46	51
46	57
46	111
46	118
46	225
46	307
46	319
46	454
46	458
46	549
46	603
46	684
46	704
46	706
46	718
46	726
46	785
46	963
47	59
47	69
47	116
47	179
47	262
47	263
47	284
47	314
47	333
47	393
47	446
47	461
47	596
47	621
47	633
47	842
47	901
47	912
47	915
47	944
48	18
48	97
48	104
48	140
48	141
48	169
48	196
48	208
48	243
48	363
48	386
48	400
48	690
48	734
48	795
48	806
48	812
48	876
48	893
48	941
49	71
49	77
49	80
49	87
49	339
49	346
49	355
49	399
49	413
49	475
49	520
49	521
49	563
49	586
49	683
49	761
49	886
49	939
49	971
49	996
50	43
50	90
50	268
50	274
50	368
50	396
50	426
50	427
50	531
50	550
50	645
50	655
50	662
50	691
50	756
50	832
50	893
50	955
50	959
50	980
51	3
51	28
51	83
51	109
51	111
51	225
51	310
51	319
51	321
51	458
51	523
51	603
51	622
51	636
51	684
51	704
51	726
51	963
51	964
51	965
52	68
52	86
52	156
52	158
52	171
52	217
52	220
52	229
52	264
52	299
52	308
52	343
52	500
52	567
52	604
52	688
52	702
52	817
52	834
52	943
53	139
53	161
53	200
53	227
53	371
53	452
53	566
53	574
53	600
53	614
53	651
53	653
53	763
53	793
53	814
53	866
53	879
53	887
53	898
53	940
54	194
54	260
54	281
54	353
54	414
54	435
54	505
54	570
54	628
54	648
54	654
54	675
54	709
54	748
54	749
54	762
54	869
54	905
54	906
54	986
55	96
55	167
55	180
55	217
55	277
55	302
55	308
55	335
55	538
55	604
55	651
55	693
55	740
55	788
55	817
55	830
55	834
55	887
55	925
55	981
56	64
56	146
56	152
56	163
56	214
56	327
56	337
56	374
56	441
56	463
56	537
56	584
56	588
56	652
56	656
56	689
56	742
56	789
56	825
56	851
57	3
57	28
57	46
57	103
57	109
57	111
57	118
57	225
57	245
57	283
57	321
57	458
57	684
57	704
57	706
57	718
57	726
57	794
57	829
57	964
58	4
58	14
58	113
58	144
58	148
58	159
58	170
58	193
58	261
58	315
58	369
58	456
58	472
58	498
58	598
58	623
58	808
58	889
58	935
58	951
59	89
59	103
59	145
59	228
59	284
59	333
59	384
59	422
59	443
59	502
59	596
59	686
59	733
59	827
59	842
59	846
59	849
59	901
59	912
59	944
60	7
60	25
60	136
60	152
60	162
60	185
60	242
60	312
60	417
60	438
60	523
60	539
60	545
60	561
60	608
60	695
60	753
60	812
60	821
60	952
61	23
61	42
61	65
61	153
61	165
61	248
61	278
61	322
61	453
61	512
61	534
61	544
61	557
61	632
61	644
61	714
61	809
61	864
61	968
61	984
62	11
62	12
62	40
62	79
62	131
62	132
62	181
62	193
62	205
62	289
62	511
62	526
62	602
62	671
62	716
62	720
62	727
62	838
62	946
62	958
63	14
63	36
63	58
63	159
63	170
63	193
63	242
63	249
63	369
63	421
63	472
63	486
63	585
63	623
63	636
63	653
63	738
63	746
63	889
63	919
64	129
64	156
64	163
64	197
64	198
64	244
64	297
64	327
64	374
64	418
64	441
64	450
64	463
64	558
64	588
64	656
64	754
64	851
64	933
64	983
65	42
65	57
65	61
65	108
65	153
65	248
65	270
65	278
65	300
65	453
65	457
65	512
65	526
65	544
65	644
65	678
65	714
65	778
65	809
65	864
66	83
66	199
66	230
66	231
66	262
66	303
66	423
66	442
66	482
66	503
66	541
66	583
66	657
66	660
66	697
66	764
66	779
66	845
66	949
66	973
67	21
67	222
67	290
67	309
67	317
67	320
67	329
67	345
67	353
67	366
67	390
67	462
67	490
67	560
67	620
67	702
67	800
67	880
67	926
67	976
68	20
68	86
68	167
68	180
68	195
68	202
68	264
68	267
68	287
68	367
68	536
68	565
68	635
68	760
68	820
68	823
68	834
68	891
68	896
68	954
69	47
69	103
69	128
69	267
69	314
69	422
69	461
69	502
69	555
69	595
69	596
69	633
69	686
69	733
69	827
69	842
69	849
69	868
69	915
69	944
70	1
70	22
70	82
70	219
70	251
70	305
70	344
70	377
70	449
70	506
70	529
70	551
70	593
70	665
70	680
70	729
70	751
70	873
70	893
70	895
71	89
71	142
71	187
71	191
71	355
71	357
71	408
71	413
71	447
71	477
71	534
71	563
71	587
71	609
71	663
71	843
71	903
71	933
71	996
71	999
72	105
72	152
72	166
72	279
72	379
72	419
72	440
72	533
72	579
72	589
72	681
72	705
72	728
72	808
72	882
72	928
72	930
72	934
72	953
72	987
73	35
73	66
73	199
73	231
73	303
73	423
73	482
73	503
73	541
73	567
73	583
73	638
73	657
73	660
73	699
73	764
73	777
73	845
73	949
73	973
74	17
74	29
74	33
74	70
74	210
74	252
74	263
74	291
74	444
74	455
74	530
74	597
74	629
74	641
74	707
74	743
74	783
74	802
74	805
74	992
75	27
75	76
75	103
75	126
75	161
75	258
75	428
75	464
75	507
75	578
75	601
75	659
75	701
75	712
75	759
75	803
75	804
75	874
75	907
75	961
76	27
76	120
76	223
76	269
76	275
76	311
76	342
76	428
