1	38
1	254
1	256
1	282
1	314
1	442
1	455
1	480
1	804
1	850
1	874
1	880
1	884
1	911
1	919
1	969
2	121
2	219
2	238
2	357
2	540
2	584
2	587
2	588
2	719
2	821
2	857
2	868
2	912
2	938
2	989
2	991
3	31
3	165
3	175
3	400
3	473
3	509
3	544
3	598
3	619
3	637
3	729
3	763
3	794
3	827
3	936
3	994
4	92
4	333
4	645
4	716
4	717
4	722
4	786
4	824
4	866
4	880
4	895
4	901
4	945
4	960
4	964
4	986
5	2
5	99
5	121
5	433
5	458
5	490
5	510
5	548
5	587
5	777
5	779
5	818
5	926
5	951
5	989
5	991
6	123
6	213
6	226
6	228
6	467
6	475
6	516
6	594
6	652
6	810
6	855
6	856
6	872
6	966
6	973
6	997
7	215
7	230
7	339
7	343
7	518
7	579
7	608
7	675
7	696
7	703
7	768
7	779
7	783
7	860
7	912
7	993
8	24
8	190
8	403
8	515
8	554
8	581
8	613
8	695
8	753
8	837
8	894
8	898
8	900
8	949
8	955
8	982
9	34
9	171
9	238
9	419
9	652
9	657
9	669
9	754
9	760
9	819
9	929
9	940
9	948
9	952
9	961
9	995
10	106
10	325
10	591
10	597
10	700
10	713
10	741
10	742
10	814
10	828
10	836
10	913
10	914
10	934
10	941
10	979
10	985
11	140
11	158
11	247
11	313
11	358
11	419
11	556
11	731
11	929
11	940
11	944
11	948
11	952
11	961
11	995
12	90
12	228
12	447
12	474
12	480
12	502
12	547
12	781
12	810
12	842
12	847
12	856
12	928
12	973
12	980
12	997
13	57
13	97
13	418
13	446
13	602
13	772
13	790
13	797
13	811
13	867
13	877
13	883
13	911
13	921
13	977
13	983
14	239
14	451
14	473
14	488
14	725
14	729
14	730
14	761
14	826
14	827
14	845
14	869
14	891
14	936
14	937
14	994
15	103
15	237
15	260
15	647
15	712
15	778
15	787
15	838
15	866
15	896
15	920
15	958
15	980
15	990
15	997
15	999
16	44
16	49
16	191
16	232
16	299
16	312
16	362
16	397
16	493
16	529
16	570
16	802
16	812
16	851
16	885
16	1000
17	115
17	258
17	327
17	457
17	484
17	514
17	555
17	640
17	653
17	696
17	701
17	768
17	807
17	859
17	931
17	993
18	112
18	292
18	331
18	493
18	513
18	543
18	694
18	726
18	749
18	775
18	956
18	963
18	969
18	976
18	986
19	23
19	77
19	130
19	369
19	576
19	606
19	609
19	687
19	746
19	763
19	841
19	858
19	889
19	897
19	962
19	965
20	18
20	28
20	101
20	125
20	200
20	331
20	463
20	748
20	775
20	918
20	956
20	963
20	969
20	976
20	986
21	120
21	187
21	315
21	323
21	408
21	636
21	672
21	776
21	781
21	812
21	876
21	885
21	934
21	942
21	996
21	1000
22	96
22	159
22	184
22	349
22	706
22	716
22	762
22	789
22	796
22	824
22	843
22	901
22	960
22	964
22	970
23	172
23	534
23	550
23	589
23	640
23	641
23	702
23	724
23	740
23	854
23	858
23	860
23	897
23	962
23	965
23	967
24	284
24	554
24	581
24	613
24	656
24	708
24	745
24	755
24	815
24	837
24	900
24	917
24	947
24	950
24	955
24	982
25	277
25	344
25	534
